P32_ALL,DIFFRACTION_ALL,INVERSION_AI,FAULTS,VREZY,TOLSCHI,FUNDAMENT,PROVODKA,DH_B_R0,DIFFRACTION_ALL_SM,MAX_DIFFRACTION,MIN_DIFFRACTION,STACK_MINUS_MAX_DIFFRACTION,STACK_MINUS_MIN_DIFFRACTION,STACK_MULT_MAX_DIFFRACTION,STACK_MULT_MIN_DIFFRACTION,PERV,INVERSION_AI_COLL,THICKNESS_R0_R4,RMS_AMPLITUDE,FAULTS_PROBABILITY,FAULTS_AND_FAULTS_PROBABILITY,WELL
0.0736122653,1.1008349657,18516.398438,2870.5776367,56.357002258,209.99754333,2866.2585449,48.123626709,191.48045349,1.2653175592,3.14539814,0.0887793526,5.6941018105,8.7507209778,3.5151500702,0.0986353606,6.0669522285,18623.0,952.89038086,25527614.0,1098.2128906,1098.2128906,59
0.0951311067,1.1906774044,18441.804688,2869.8996582,55.935192108,206.91688538,2865.9443359,47.770233154,191.76919556,1.2753856182,3.4336230755,0.1088008806,6.0993204117,9.4241428375,4.1304531097,0.133849293,6.0520439148,18528.642578,951.20428467,25066490.0,1102.8005371,1102.8005371,59
0.1080668047,1.2576401234,18336.140625,2869.1933594,50.514942169,203.80267334,2865.5952148,47.388069153,192.04766846,1.2856645584,3.85510993,0.1176978797,6.2030792236,9.9404916763,4.8673501015,0.1511609554,6.027920723,18404.384766,949.45874023,23941066.0,1105.5734863,1105.5734863,59
0.1065771207,1.2787481546,18163.65625,2868.4970703,36.53666687,200.68844604,2865.2456055,47.038597107,192.30999756,1.2959746122,4.4876298904,0.100102067,5.7509279251,10.138456345,5.762840271,0.1293626726,5.989812851,18215.259766,947.60803223,21702378.0,1105.421875,1105.421875,59
0.0968383253,1.2948900461,17990.722656,2867.8769531,22.514339447,197.64666748,2864.9724121,46.711013794,192.57200623,1.3062431812,5.116309166,0.0808735639,5.261326313,10.296761513,6.6396842003,0.105012089,5.9518470764,18025.617188,945.78833008,19524790.0,1105.463623,1105.463623,59
0.0858770236,1.3289817572,17769.914063,2867.2900391,13.837598801,194.62948608,2864.7250977,46.375434875,192.75932312,1.3169803619,5.3818039894,0.1694366187,5.2628583908,10.475225449,7.1744823456,0.2336863726,5.8991250992,17790.960938,943.69683838,14829599.0,1099.442627,1099.442627,59
0.0738981441,1.3585789204,17541.068359,2866.689209,5.5177702904,191.59786987,2864.4624023,46.03263855,192.93359375,1.3277620077,5.5871276855,0.2718116641,5.2848072052,10.600123405,7.6072797775,0.3801156282,5.8435564041,17549.257813,941.56420898,10489113.0,1092.7026367,1092.7026367,59
0.0604377165,1.3653117418,17308.253906,2866.0786133,0.0,188.54594421,2864.1787109,45.742492676,193.09542847,1.3379228115,5.5202531815,0.3406723738,5.3934907913,10.573072433,7.5454921722,0.4724751711,5.7848296165,17307.830078,939.40673828,6061589.5,1084.8867188,1084.8867188,59
0.0477142073,1.3465647697,17077.851563,2865.4592285,0.0,185.46618652,2863.8657227,45.469367981,193.23706055,1.3473904133,4.9877080917,0.3601557016,5.7624816895,10.390034676,6.7228069305,0.4871408641,5.7192287445,17076.09375,937.19775391,1987753.75,1074.9276123,1074.9276123,59
0.0377119556,1.3306100368,16849.472656,2864.7485352,0.0,182.29928589,2863.4609375,45.077301025,193.37753296,1.3572961092,4.4614830017,0.3817775249,6.1483850479,10.228090286,5.9301528931,0.5056979656,5.6513681412,16846.925781,934.97387695,168175.82813,1064.9689941,1064.9689941,59
0.0309820585,1.250105381,16890.949219,2864.0673828,0.0,179.10391235,2863.0258789,44.732162476,193.4777832,1.3658348322,3.6454377174,0.309399426,6.3314628601,9.6675014496,4.6541728973,0.3949398398,5.5838851929,16897.488281,932.87652588,555396.625,1054.9732666,1054.9732666,59
0.0289474539,1.1605169773,16978.005859,2863.3901367,0.0,175.90240479,2862.5839844,44.429363251,193.57022095,1.373947382,2.7811224461,0.2190725356,6.4951944351,9.0572452545,3.3145046234,0.2627615929,5.5167613029,16995.675781,930.8092041,3794318.25,1044.9833984,1044.9833984,59
0.0330113396,1.1316068172,17212.675781,2862.7241211,0.0,172.68835449,2862.123291,44.210601807,193.65620422,1.3815150261,2.2000083923,0.1456010193,6.8549385071,8.9093456268,2.4878003597,0.1628953516,5.4492797852,17240.177734,928.85229492,9702198.0,1034.9943848,1034.9943848,59
0.0407472402,1.2145992517,17729.423828,2862.0844727,0.0,169.45690918,2861.6328125,44.089332581,193.73175049,1.3884007931,2.1507327557,0.1041132659,7.5665683746,9.6131877899,2.6074795723,0.1217995733,5.3798685074,17763.355469,927.07995605,17499932.0,1025.0043945,1025.0043945,59
0.046832975,1.2999465466,18254.921875,2861.4267578,0.0,166.20819092,2861.1240234,44.014022827,193.80389404,1.3949804306,2.1162319183,0.0684119612,8.2823944092,10.3302145,2.7498173714,0.0878659561,5.3115081787,18295.021484,925.29919434,27707902.0,1015.0131836,1015.0131836,59
0.047307644,1.4570581913,18797.082031,2860.8481445,0.0,162.97506714,2860.6206055,44.030174255,193.84036255,1.4024801254,2.3225698471,0.3152372837,9.3343248367,11.341657639,3.4402036667,0.5313236713,5.2440166473,18832.042969,923.81774902,35228348.0,1005.0228882,1005.0228882,59
0.0408362374,1.625736475,19342.085938,2860.3193359,0.0,159.77981567,2860.1530762,44.068828583,193.86953735,1.4101256132,2.5654978752,0.6073843241,10.44242382,12.400537491,4.2175073624,1.0522494316,5.1762285233,19369.398438,922.40344238,42382832.0,995.03417969,995.03417969,59
0.0299429316,1.7516579628,19829.347656,2859.7475586,0.0,156.62313843,2859.6130371,44.01877594,193.9065094,1.4188446999,2.7909660339,0.7222048044,11.224794388,13.29355526,4.8942079544,1.2646434307,5.1053524017,19847.871094,921.12963867,47587556.0,985.04211426,985.04211426,59
0.0188352577,1.7991079092,20211.755859,2859.0795898,0.0,153.52639771,2858.9194336,43.837268829,193.95803833,1.4294121265,2.9871826172,0.5242285728,11.406721115,13.869674683,5.39016819,0.9322288036,5.0301141739,20219.882813,920.12481689,48584656.0,975.04638672,975.04638672,59
0.0101250205,1.8497037888,20583.695313,2858.3588867,0.0,150.38279724,2858.1728516,43.597675323,194.00976563,1.4401128292,3.1811513901,0.3477376997,11.615694046,14.44910717,5.8926286697,0.6395088434,4.9536662102,20581.207031,919.11132813,49671676.0,965.04956055,965.04956055,59
0.0091077695,1.8097249269,20763.048828,2857.7297363,0.0,147.35772705,2857.4453125,43.347415924,194.07218933,1.4525113106,3.1978230476,0.3427463472,11.290334702,14.145410538,5.8066263199,0.624239862,4.8654584885,20748.734375,918.39379883,49256792.0,955.05444336,955.05444336,59
0.0213024057,1.7509027719,20906.09375,2857.1220703,0.0,144.35768127,2856.7250977,43.106998444,194.13522339,1.4651074409,3.1693329811,0.3603375852,10.862154007,13.671150208,5.5842285156,0.6432776451,4.7749848366,20879.048828,917.7401123,48639848.0,945.0579834,945.0579834,59
0.0436033271,1.6889601946,20968.726563,2856.4755859,0.0,141.33125305,2855.9360352,42.908706665,194.20809937,1.4781270027,3.0249557495,0.4012898207,10.51240921,13.136075974,5.1611895561,0.6941758394,4.6812705994,20933.953125,917.25927734,48264860.0,935.06115723,935.06115723,59
0.0726525187,1.6227703094,20868.824219,2855.7717285,0.0,138.27185059,2855.0332031,42.780693054,194.30114746,1.4921379089,2.6799850464,0.4956663251,10.304325104,12.488643646,4.3957777023,0.8227335215,4.5805530548,20837.638672,917.12133789,48179352.0,925.06396484,925.06396484,59
0.1084508076,1.5575202703,20779.144531,2854.9726563,0.0,135.12217712,2854.034668,42.700973511,194.39781189,1.505946517,2.3417234421,0.5881723166,10.096711159,11.850261688,3.6438293457,0.9486716986,4.481013298,20751.851563,916.96569824,48069908.0,915.0680542,915.0680542,59
0.1395953596,1.4323909283,20495.546875,2854.1621094,0.0,131.94189453,2852.9624023,42.59967041,194.50531006,1.5213596821,2.5826714039,0.4003797472,8.8676481247,11.049939156,3.6238770485,0.6541236639,4.3921847343,20481.679688,917.08764648,48283024.0,905.07458496,905.07458496,59
0.1522884816,1.2967352867,20186.818359,2853.324707,0.0,128.73220825,2851.8515625,42.552154541,194.61608887,1.5369362831,2.9356195927,0.1607741266,7.4499111176,10.224756241,3.747947216,0.2810067534,4.3067297935,20188.421875,917.25939941,48602492.0,895.08215332,895.08215332,59
0.149312824,1.2327711582,19830.28125,2852.574707,0.0,125.5214386,2850.8149414,42.527698517,194.72521973,1.5531759262,3.217287302,0.0337074026,6.6691455841,9.852725029,3.9845590591,0.0716507137,4.216094017,19849.638672,917.57904053,48429324.0,885.08770752,885.08770752,59
0.1349093318,1.3036589622,19359.5,2851.8374023,0.0,122.16070557,2849.7661133,42.456600189,194.83900452,1.5708601475,3.3541731834,0.1186273918,7.0956916809,10.331237793,4.4176778793,0.1745127439,4.113471508,19401.335938,918.15722656,47185524.0,875.09423828,875.09423828,59
0.1081033796,1.3692345619,18880.539063,2850.9145508,0.0,118.6255722,2848.5317383,42.314743042,194.96228027,1.5887299776,3.4864599705,0.2024247795,7.4842309952,10.768266678,4.8261613846,0.2755825222,4.0101270676,18945.609375,918.69567871,45946720.0,865.10620117,865.10620117,59
0.078583844,1.4825017452,18252.875,2849.9904785,0.0,114.86962891,2847.2890625,42.113395691,195.08309937,1.6080302,3.4517419338,0.3337743878,8.4111785889,11.529145241,5.1540050507,0.5395133495,3.9109945297,18343.613281,919.25256348,40879352.0,855.11932373,855.11932373,59
0.0576510839,1.6055028439,17583.984375,2849.0458984,0.0,111.05307007,2846.0241699,41.842948914,195.20483398,1.6276935339,3.38697052,0.4702916741,9.4439144135,12.360592842,5.4715280533,0.8262673616,3.8121666908,17700.625,919.80871582,35160888.0,845.13446045,845.13446045,59
0.0445332937,1.6898853779,17007.429688,2848.1293945,0.0,107.23729706,2844.78125,41.585716248,195.31152344,1.647639513,3.2751297951,0.5726498365,10.215885162,12.918365479,5.5686721802,1.0279817581,3.7189190388,17139.691406,920.4309082,28152832.0,835.14825439,835.14825439,59
0.0357021466,1.6976268291,16627.976563,2847.2558594,0.0,103.41267395,2843.567627,41.407157898,195.38931274,1.6680731773,3.070567131,0.6152480841,10.469230652,12.924549103,5.2288551331,1.078001976,3.6376152039,16755.699219,921.18103027,19353546.0,825.16149902,825.16149902,59
0.0295959823,1.7063643932,16257.167969,2846.3720703,0.0,99.579498291,2842.3439941,41.261241913,195.46780396,1.6884541512,2.8646459579,0.6570882201,10.731831551,12.939389229,4.8906040192,1.1279373169,3.5568647385,16380.234375,921.92883301,12275231.0,815.17529297,815.17529297,59
0.0236172304,1.573485136,16185.619141,2845.5375977,0.0,95.633972168,2841.1210938,41.15814209,195.50311279,1.7089822292,2.542974472,0.5795512199,9.927488327,11.890911102,4.0558981895,0.9320220947,3.4997653961,16266.388672,922.64221191,5179839.5,805.18902588,805.18902588,59
0.0168638229,1.4170846939,16174.710938,2844.7832031,0.0,91.732589722,2839.9682617,40.970504761,195.52639771,1.7296204567,2.2053296566,0.4833098948,8.941488266,10.663507462,3.1436185837,0.6967238188,3.4465341568,16203.378906,923.36364746,848476.875,795.2010498,795.2010498,59
0.0100980932,1.2661741972,16226.90625,2844.0483398,0.0,87.8230896,2838.8068848,40.763565063,195.53091431,1.7501280308,1.9608132839,0.376306802,7.9514446259,9.5359506607,2.4335260391,0.4859147668,3.3980798721,16200.705078,924.05932617,166918.0625,785.21380615,785.21380615,59
0.0049699284,1.1173782349,16384.351563,2843.3789063,0.0,83.923248291,2837.6557617,40.683258057,195.49772644,1.7702240944,1.8922411203,0.2255442142,6.8856263161,8.5523233414,2.0927686691,0.2837510109,3.3608753681,16302.225586,924.70996094,2497636.75,775.2265625,775.2265625,59
0.0053337878,0.9657840133,16537.527344,2842.8364258,0.0,80.140579224,2836.6313477,40.737251282,195.45730591,1.790127635,1.8209744692,0.0716125965,5.8025279045,7.5518898964,1.7437425852,0.0762771592,3.3244838715,16401.621094,925.38513184,7250631.5,765.23486328,765.23486328,59
0.0171212256,1.2318296432,16835.40625,2842.6220703,0.9347820282,76.59487915,2835.8598633,40.9559021,195.34243774,1.808293581,2.518730402,0.1205113009,7.3103971481,9.7086162567,3.5181908607,0.1959573179,3.3046336174,16665.320313,926.09765625,11779596.0,755.24078369,755.24078369,59
0.048023276,1.5718622208,17178.675781,2842.732666,2.2713375092,73.341369629,2835.3989258,41.105316162,195.19813538,1.8261053562,3.3596844673,0.2018823028,9.2597846985,12.417586327,5.6652097702,0.3662614524,3.2866334915,16977.550781,926.85418701,17285452.0,745.25085449,745.25085449,59
0.1052603573,1.8782685995,17502.421875,2843.2080078,4.2161016464,70.496955872,2835.2729492,41.234741211,194.99890137,1.843002677,4.2137522697,0.2253614515,10.924459457,14.912851334,8.1748504639,0.4282581806,3.2702655792,17286.554688,927.58422852,22802606.0,735.27563477,735.27563477,59
0.1970280856,2.1349313259,17767.789063,2843.9958496,7.1933326721,68.050582886,2835.4020996,41.418899536,194.71829224,1.8582130671,5.142572403,0.1517918557,12.113353729,17.104133606,11.510234833,0.3104754686,3.2597365379,17568.210938,928.21057129,26209710.0,725.32012939,725.32012939,59
0.3051102757,2.3876569271,18026.345703,2844.8745117,10.918221474,65.650306702,2835.621582,41.643474579,194.4364624,1.8733278513,6.0926084518,0.0860163569,13.25302124,19.259613037,14.835752487,0.2060839981,3.249699831,17844.689453,928.84790039,29376230.0,715.37072754,715.37072754,59
0.4264588058,2.4853563309,18186.527344,2845.8122559,16.279102325,63.317802429,2835.8288574,42.077529907,194.0579834,1.8859891891,6.5692958832,0.1176706403,13.487395287,19.939020157,16.487745285,0.3035055399,3.2545018196,18035.966797,929.38842773,30433540.0,705.41906738,705.41906738,59
0.5510855913,2.5523042679,18313.169922,2846.8305664,22.435119629,61.004638672,2836.1010742,42.653579712,193.65655518,1.8979164362,6.9424648285,0.1685966253,13.552064896,20.325933456,17.798948288,0.4392639995,3.2635455132,18193.617188,929.91192627,30971334.0,695.47393799,695.47393799,59
0.6733618379,2.5798072815,18411.789063,2847.887207,29.660297394,58.651786804,2836.385498,43.239608765,193.23257446,1.9087533951,7.1586971283,0.2293030322,13.483529091,20.412921906,18.461647034,0.5896267891,3.2754735947,18316.671875,930.39648438,31389320.0,685.52856445,685.52856445,59
0.7261346579,2.5108704567,18442.921875,2848.9624023,38.314441681,56.250736237,2836.6264648,43.885246277,192.75344849,1.9169734716,7.0038118362,0.3167937398,13.060853958,19.747871399,17.571296692,0.7867115736,3.2953705788,18358.914063,930.77429199,31492762.0,675.57800293,675.57800293,59
0.7818622589,2.4463620186,18475.9375,2850.0151367,46.913398743,53.779800415,2836.8452148,44.510749817,192.2769165,1.9251961708,6.8453035355,0.4059714079,12.679283142,19.118614197,16.704963684,0.9885246754,3.3158495426,18403.132813,931.1328125,31593840.0,665.6237793,665.6237793,59
0.8376543522,2.3614988327,18485.982422,2851.1645508,52.665500641,51.549613953,2837.0957031,45.112365723,191.76586914,1.9303342104,6.5325140953,0.4482122362,12.339290619,18.423591614,15.442399979,1.0663752556,3.3398227692,18426.054688,931.41009521,31858452.0,655.67163086,655.67163086,59
0.8975682259,2.2623176575,18486.753906,2852.3623047,57.073989868,49.415618896,2837.375,45.69619751,191.24815369,1.9345552921,6.1718149185,0.4527686834,11.947417259,17.666463852,14.009306908,1.0477255583,3.3650827408,18439.910156,931.65759277,32159876.0,645.7197876,645.7197876,59
,2.1755065918,18477.453125,2853.5512695,60.852928162,47.235565186,2837.6313477,46.327949524,190.72808838,1.9377930164,5.8479852676,0.4795364439,11.602878571,16.971326828,12.745666504,1.0691564083,3.3902766705,18443.945313,931.83581543,32596752.0,635.76464844,635.76464844,59
,2.1486225128,18457.158203,2854.7543945,64.012657166,44.951156616,2837.8554688,47.01505661,190.18591309,1.9382945299,5.6504869461,0.6636070013,11.565834045,16.552715302,12.156847954,1.4323692322,3.4135260582,18438.9375,931.82611084,33350050.0,625.8059082,625.8059082,59
,2.1232032776,18447.773438,2856.1044922,66.656822205,42.794509888,2838.2280273,47.661811829,189.63909912,1.9387514591,5.456638813,0.882915318,11.536896706,16.110620499,11.588340759,1.8743420839,3.4365911484,18443.447266,931.82116699,34072144.0,615.86035156,615.86035156,59
,,,,,,,,,,,,,,,,,,,,,,59
0.0,0.9558959007,23220.779297,2906.5744629,0.0,329.42556763,11083.960938,70.108398438,217.95594788,1.2146775723,1.7460949421,0.1710097045,5.8527503014,7.4278354645,1.7060757875,0.1589700431,5.6651611328,22993.869141,898.29315186,233725.89063,296.52062988,296.52062988,60
0.0,0.9432318807,23161.003906,2897.4604492,0.0,328.54278564,11083.472656,70.226638794,218.4249115,1.2207373381,1.7193756104,0.1253728718,5.7389969826,7.3329997063,1.6546211243,0.1149831414,5.6362781525,22942.169922,897.17712402,310223.84375,286.59161377,286.59161377,60
0.0,0.9327386618,23042.929688,2888.3718262,0.0,327.83868408,11082.895508,70.112449646,218.79701233,1.2290034294,1.9139124155,0.0905667469,5.5132579803,7.3366036415,1.8149484396,0.0819965452,5.6271457672,22845.255859,896.2098999,330469.0625,276.64663696,276.64663696,60
0.0,0.9230766296,22944.742188,2879.3193359,0.0,327.22854614,11082.219727,69.781646729,219.16453552,1.2378793955,2.0992267132,0.0534297191,5.3036065102,7.3494033813,1.9711769819,0.0456365421,5.6181063652,22773.763672,895.24816895,308873.0,266.70153809,266.70153809,60
0.0,0.9378477931,22853.214844,2870.3452148,0.0,326.8868103,11081.390625,69.453842163,219.48698425,1.2484574318,2.2161624432,0.0510593951,5.3196854591,7.4847884178,2.1148467064,0.0470425524,5.6129021645,22707.15625,894.32824707,281286.125,256.77160645,256.77160645,60
0.0,0.970611155,22772.720703,2861.4475098,0.0,326.78881836,11080.411133,69.082992554,219.78305054,1.2603342533,2.2950396538,0.0827595368,5.4917678833,7.7040476799,2.2612018585,0.0850351527,5.609503746,22651.007813,893.43774414,242835.76563,246.85636902,246.85636902,60
0.0,1.0032197237,22709.328125,2852.5795898,0.0,326.8069458,11079.376953,68.55116272,220.07316589,1.2729005814,2.3868916035,0.1230924651,5.6500506401,7.9138498306,2.4223632813,0.1313191354,5.6052236557,22612.939453,892.56207275,181184.3125,236.94615173,236.94615173,60
0.0,1.0207840204,22620.636719,2843.7148438,0.0,327.44787598,11078.366211,68.049499512,220.27639771,1.2885131836,2.5770823956,0.1085745841,5.5869278908,8.0554351807,2.6430151463,0.1150091663,5.5938816071,22545.785156,891.76898193,122046.34375,227.03292847,227.03292847,60
0.0,1.0283404589,22525.103516,2834.8339844,0.0,328.05178833,11077.390625,67.632591248,220.46653748,1.3038294315,2.7409307957,0.0859494731,5.476131916,8.1311130524,2.8183174133,0.0896482766,5.5816073418,22470.738281,890.99084473,82440.015625,217.10890198,217.10890198,60
0.0,1.0079785585,22430.798828,2825.9482422,0.0,328.88983154,11076.442383,67.328857422,220.61885071,1.3204202652,2.7980456352,0.0695200413,5.2527337074,7.9812588692,2.8173537254,0.0705689192,5.5807547569,22392.142578,890.2388916,57127.660156,207.17741394,207.17741394,60
